step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy
1092,5313168,4368,0.027198733375122415,0.0,0.9454545454545454,,,
1093,5316820,4372,0.021217498590001743,0.5,0.9508196721311475,,,
1094,5324792,4376,0.021575207971214396,0.0,0.9139072847682119,,,
1095,5329500,4380,0.01537369984870116,0.25,0.9594594594594594,,,
1096,5337248,4384,0.016524382443043134,0.0,0.8275862068965517,,,
1097,5340484,4388,0.016999509284771112,0.25,0.9611650485436893,0.01652457414916852,0.0,0.8870967741935484
1098,5348200,4392,0.014431919434987625,0.25,0.921875,,,
1099,5356108,4396,0.0308480413535025,0.25,0.6741573033707865,,,
1100,5358032,4400,0.02839217936975062,0.25,0.875,,,
1101,5364564,4404,0.014268480103300379,0.25,0.875,,,
1102,5366776,4408,0.02850472635344061,0.0,0.9523809523809523,,,
1103,5371388,4412,0.02753193275838369,0.0,0.8392857142857143,,,
1104,5375488,4416,0.01571547071407404,0.5,0.9375,,,
1105,5379844,4420,0.01809448042586784,0.0,0.9404761904761905,0.01926098507642557,0.25,0.9642857142857143
1106,5387592,4424,0.017795953417937854,0.0,0.8773584905660378,,,
1107,5390764,4428,0.021052621815416856,0.25,0.9583333333333334,,,
1108,5398480,4432,0.022251965054723242,0.25,0.9186991869918699,,,
1109,5403188,4436,0.01527156596768013,0.25,0.7894736842105263,,,
1110,5410904,4440,0.016776205775618638,0.0,0.8571428571428571,,,
1111,5419036,4444,0.03937432719844972,0.25,0.7142857142857143,,,
1112,5423360,4448,0.022065392519849375,0.25,0.9541984732824428,,,
1113,5431396,4452,0.01891324339277991,0.5,0.9,0.023005444720002554,0.25,0.9047619047619048
1114,5435976,4456,0.022777828402531924,0.0,0.9066666666666666,,,
1115,5440268,4460,0.013155448120255538,0.25,0.937888198757764,,,
1116,5444112,4464,0.022055022678037193,0.5,0.9459459459459459,,,
1117,5448884,4468,0.01523565959247157,0.25,0.9411764705882353,,,
1118,5456184,4472,0.024129339256542304,0.0,0.8558558558558559,,,
1119,5460796,4476,0.0179501791580137,0.25,0.9354838709677419,,,
1120,5467456,4480,0.020739963266823477,0.25,0.9345794392523364,,,
1121,5474148,4484,0.016313355606482255,0.0,0.8536585365853658,0.02704157820127636,0.25,0.9519230769230769
1122,5477640,4488,0.019476286127981864,0.25,0.813953488372093,,,
1123,5483084,4492,0.015775116947664775,0.0,0.8775510204081632,,,
1124,5487760,4496,0.025319581805548816,0.0,0.8620689655172413,,,
1125,5490580,4500,0.021617540328946572,0.25,0.896551724137931,,,
1126,5498456,4504,0.025276450279059167,0.5,0.7731958762886598,,,
1127,5506300,4508,0.018639328227015712,0.0,0.8978494623655914,,,
1128,5511808,4512,0.01744138774460907,0.0,0.917910447761194,,,
1129,5514692,4516,0.022755651783961862,0.75,0.9523809523809523,0.019270111158801836,0.25,0.9166666666666666
1130,5517000,4520,0.0356640447906721,0.0,0.9279279279279279,,,
1131,5524716,4524,0.018388242944975302,0.0,0.9130434782608695,,,
1132,5526800,4528,0.024486126026732447,0.25,0.9137931034482759,,,
1133,5528308,4532,0.04026655108735628,0.5,0.8095238095238095,,,
1134,5535576,4536,0.01894857613776072,0.0,0.8,,,
1135,5543484,4540,0.028351579800160825,0.25,0.7291666666666666,,,
1136,5545760,4544,0.025058406371990593,0.0,0.9459459459459459,,,
1137,5553508,4548,0.021255765082539006,0.0,0.8142857142857143,0.018351728389225573,0.5,0.8378378378378378
1138,5557832,4552,0.020389440104216238,0.5,0.875,,,
1139,5564972,4556,0.020950378235656243,0.0,0.9601593625498008,,,
1140,5572528,4560,0.014000532953478003,0.0,0.956140350877193,,,
1141,5574388,4564,0.05434706267746952,0.25,0.7192982456140351,,,
1142,5576504,4568,0.028851850479107502,0.5,0.8936170212765957,,,
1143,5584284,4572,0.01770968402171518,0.25,0.9621212121212122,,,
1144,5587616,4576,0.021286185297086466,0.25,0.88,,,
1145,5590852,4580,0.017435000629379468,0.75,0.8947368421052632,0.03954140774338548,0.0,0.9130434782608695
1146,5593480,4584,0.024430906752327494,0.25,0.95,,,
1147,5597932,4588,0.02052618259807872,0.5,0.9384615384615385,,,
1148,5599664,4592,0.034223182471464796,0.0,0.8928571428571429,,,
1149,5601076,4596,0.023131918194741478,0.25,0.6896551724137931,,,
1150,5606584,4600,0.02453498519861681,0.0,0.9235668789808917,,,
1151,5610204,4604,0.02158695427177941,0.25,0.8666666666666667,,,
1152,5615296,4608,0.01584894905272821,0.25,0.958904109589041,,,
1153,5618148,4612,0.025856402199551872,0.25,0.8372093023255814,0.02478740199060083,0.75,0.95
1154,5621896,4616,0.04348512792852523,0.0,0.6470588235294118,,,
1155,5629708,4620,0.012033308608380517,0.25,0.9056603773584906,,,
1156,5635888,4624,0.01746395102469299,0.0,0.7567567567567568,,,
1157,5641940,4628,0.01926898309525948,0.0,0.7777777777777778,,,
1158,5646392,4632,0.02081111795737625,0.0,0.9117647058823529,,,
1159,5654236,4636,0.021003080520647435,0.5,0.8571428571428571,,,
1160,5660864,4640,0.015511514040886853,0.0,0.6666666666666666,,,
1161,5666500,4644,0.01578788220197935,0.5,0.9047619047619048,0.029095787562678315,0.0,0.7837837837837838
1162,5668392,4648,0.039153810189300406,0.0,0.6190476190476191,,,
1163,5676204,4652,0.018102455905659898,0.25,0.9411764705882353,,,
1164,5680144,4656,0.013171838735205997,0.5,0.9607843137254902,,,
1165,5688116,4660,0.028433485382870924,0.25,0.7156862745098039,,,
1166,5691128,4664,0.029258377768241296,0.0,0.75,,,
1167,5698844,4668,0.012356028011305323,0.25,0.9142857142857143,,,
1168,5706784,4672,0.02012666729742949,0.0,0.9090909090909091,,,
1169,5712164,4676,0.02070967910347042,0.25,0.956989247311828,0.023929316816802684,0.0,0.8727272727272727
1170,5715368,4680,0.020349556157113997,0.25,0.8833333333333333,,,
1171,5720748,4684,0.01803720516149362,0.0,0.925,,,
1172,5722608,4688,0.027258493723834924,0.0,0.8571428571428571,,,
1173,5730324,4692,0.0234104019863127,0.0,0.8,,,
1174,5732664,4696,0.018792929936578655,0.25,0.6842105263157895,,,
1175,5735836,4700,0.02760938544701456,0.25,0.75,,,
1176,5737824,4704,0.02806860560271659,0.25,0.9354838709677419,,,
1177,5740324,4708,0.02097553969444173,0.25,0.8181818181818182,0.01985847332201942,0.25,0.9146341463414634
1178,5746568,4712,0.013439207339233806,0.0,0.9038461538461539,,,
1179,5751020,4716,0.02062354119312246,0.0,0.9426229508196722,,,
1180,5752656,4720,0.03258492052748031,0.0,0.8378378378378378,,,
1181,5754516,4724,0.041623032685972707,0.0,0.9166666666666666,,,
1182,5762232,4728,0.014317434215336058,0.25,0.8478260869565217,,,
1183,5770140,4732,0.014578042069567027,0.25,0.9396551724137931,,,
1184,5777408,4736,0.02297411369161696,0.0,0.9396551724137931,,,
1185,5785188,4740,0.01685364560953856,0.0,0.8970588235294118,0.020893080293122424,0.0,0.9404761904761905
1186,5789384,4744,0.023745844177786222,0.5,0.976878612716763,,,
1187,5794636,4748,0.01731444752404632,0.25,0.8620689655172413,,,
1188,5800464,4752,0.0144219465338328,0.25,0.9473684210526315,,,
1189,5807988,4756,0.013674317852924086,0.25,0.8888888888888888,,,
1190,5814840,4760,0.014709842259795604,0.25,0.9609375,,,
1191,5817276,4764,0.033105275249614395,0.0,0.9333333333333333,,,
1192,5821920,4768,0.020441099835798306,0.5,0.9213483146067416,,,
1193,5826084,4772,0.024320819958693157,0.25,0.9425287356321839,0.011397559672951297,0.5,0.9504950495049505
1194,5832360,4776,0.01834794016784632,0.0,0.9488636363636364,,,
1195,5840140,4780,0.015179402901702376,0.25,0.8793103448275862,,,
1196,5845136,4784,0.02579106968417804,0.25,0.7021276595744681,,,
1197,5850420,4788,0.014163708734688037,0.5,0.7916666666666666,,,
1198,5855352,4792,0.017178513772607786,0.0,0.86,,,
1199,5863068,4796,0.01754838454295774,0.0,0.8732394366197183,,,
1200,5868384,4800,0.016158019576207605,0.25,0.8947368421052632,,,
1201,5873860,4804,0.02045214016733992,0.25,0.9418604651162791,0.023746923244085193,0.0,0.8333333333333334
1202,5879176,4808,0.0295631698930646,0.0,0.9009009009009009,,,
1203,5882124,4812,0.016075422231138524,0.5,0.963855421686747,,,
1204,5884816,4816,0.029718550822671316,0.0,0.5,,,
1205,5892020,4820,0.012609071880415672,0.25,0.9485294117647058,,,
1206,5895288,4824,0.02105245869013803,0.0,0.9078947368421053,,,
1207,5903100,4828,0.017821967351784197,0.25,0.9180327868852459,,,
1208,5905632,4832,0.02835049088095698,0.25,0.7,,,
1209,5910660,4836,0.014174038521519107,0.25,0.9,0.01596239964588224,0.25,0.9090909090909091
1210,5918760,4840,0.01544642413673917,0.25,0.9675675675675676,,,
1211,5921516,4844,0.022935693183375176,0.5,0.9508196721311475,,,
1212,5928624,4848,0.018179298999944846,0.0,0.8780487804878049,,,
1213,5932116,4852,0.022534430389094324,0.5,0.8958333333333334,,,
1214,5935640,4856,0.021674855801019167,0.25,0.9508196721311475,,,
1215,5938556,4860,0.03488996194148868,0.5,0.9016393442622951,,,
1216,5943200,4864,0.02281874208192786,0.25,0.9384615384615385,,,
1217,5946244,4868,0.021507599342501862,0.25,0.9811320754716981,0.02636155342907677,0.0,0.9514824797843666
1218,5951368,4872,0.027446015748399045,0.25,0.6730769230769231,,,
1219,5954796,4876,0.02220961056548316,0.25,0.9292929292929293,,,
1220,5958352,4880,0.016228874210348732,0.0,0.8703703703703703,,,
1221,5963284,4884,0.015782411088801348,0.5,0.9550561797752809,,,
1222,5970712,4888,0.020024156273036966,0.5,0.9344262295081968,,,
1223,5972828,4892,0.027639165537653505,0.25,0.8813559322033898,,,
1224,5977728,4896,0.023318798795061577,0.25,0.7567567567567568,,,
1225,5985540,4900,0.01741492878994346,0.0,0.8714285714285714,0.022562513975883533,0.25,0.95
1226,5987240,4904,0.024194616728191103,0.5,0.92,,,
1227,5995084,4908,0.013682295818418623,0.5,0.9428571428571428,,,
1228,6000208,4912,0.020880963572310365,0.25,0.9019607843137255,,,
1229,6007988,4916,0.01961041182439833,0.0,0.8904109589041096,,,
1230,6015768,4920,0.016971835728866933,0.25,0.9606299212598425,,,
1231,6023644,4924,0.014020698501718458,0.0,0.9101123595505618,,,
1232,6025920,4928,0.022296621424724678,0.75,0.9795918367346939,,,
1233,6028740,4932,0.025564303231370787,0.0,0.8571428571428571,0.02448876639265024,0.25,0.9506172839506173
1234,6036456,4936,0.020558766181577173,0.0,0.9238095238095239,,,
1235,6041196,4940,0.017492882415027566,0.0,0.8717948717948718,,,
1236,6049072,4944,0.01582744216230377,0.5,0.952755905511811,,,
1237,6051892,4948,0.027613669628731564,0.25,0.9488636363636364,,,
1238,6056472,4952,0.019661549032308077,0.25,0.9333333333333333,,,
1239,6063964,4956,0.016904427061417582,0.0,0.9263157894736842,,,
1240,6069024,4960,0.01343838803388291,0.25,0.9,,,
1241,6071844,4964,0.02921587306367531,0.0,0.8409090909090909,0.023508737953866116,0.0,0.8898305084745762
1242,6076296,4968,0.025316641856741942,0.0,0.9478260869565217,,,
1243,6080748,4972,0.022599744885252657,0.25,0.9292929292929293,,,
1244,6088656,4976,0.0295742047537052,0.0,0.8931623931623932,,,
1245,6093300,4980,0.020192699605270818,0.25,0.9508196721311475,,,
1246,6095160,4984,0.021503101438049108,1.0,1.0,,,
1247,6102908,4988,0.015711951930433458,0.0,0.9032258064516129,,,
1248,6109184,4992,0.01885283001048563,0.25,0.9318181818181818,,,
1249,6116996,4996,0.016851924054517076,0.0,0.8783783783783784,0.02430905052402869,0.5,0.9298245614035088
1250,6120264,5000,0.018964569823753604,0.25,0.9206349206349206,,,
1251,6127980,5004,0.014654888417292608,0.25,0.945054945054945,,,
1252,6132304,5008,0.022343996612896277,0.5,0.8333333333333334,,,
1253,6137300,5012,0.01869468352737399,0.25,0.8823529411764706,,,
1254,6144504,5016,0.012397262052216891,0.5,0.9622641509433962,,,
1255,6148572,5020,0.021735305946345734,0.5,0.9594594594594594,,,
1256,6153632,5024,0.021432285266077787,0.5,0.9090909090909091,,,
1257,6161188,5028,0.022188067896940982,0.25,0.9,0.021163781701764785,0.0,0.875
1258,6167816,5032,0.020895413305276247,0.0,0.9455252918287937,,,
1259,6171820,5036,0.013358628068995971,0.25,0.8,,,
1260,6177840,5040,0.01454589223293992,0.5,0.9714285714285714,,,
1261,6183956,5044,0.01687255309787874,0.25,0.8787878787878788,,,
1262,6187512,5048,0.019266811905365066,0.0,0.8571428571428571,,,
1263,6193244,5052,0.016152041443996318,0.25,0.84375,,,
1264,6196320,5056,0.024437257347641555,0.25,0.927536231884058,,,
1265,6199236,5060,0.026292703206800334,0.5,0.8666666666666667,0.02625306542696436,0.0,0.8646616541353384
1266,6201960,5064,0.02704316525577907,0.75,0.9512195121951219,,,
1267,6204972,5068,0.027220174731580636,0.25,0.4411764705882353,,,
1268,6212848,5072,0.01758210057202844,0.25,0.8846153846153846,,,
1269,6215124,5076,0.035543101907958286,0.0,0.8888888888888888,,,
1270,6220376,5080,0.015631431997737238,0.25,0.9298245614035088,,,
1271,6227004,5084,0.018315245395544112,0.25,0.9357798165137615,,,
1272,6233856,5088,0.01566525759815489,0.0,0.9029126213592233,,,
1273,6241700,5092,0.01939159890252191,0.0,0.936,0.019182679237363873,0.25,0.9292929292929293
1274,6244744,5096,0.02395339053431941,0.25,0.9130434782608695,,,
1275,6249132,5100,0.017057096466800998,0.25,0.9186046511627907,,,
1276,6256528,5104,0.015037173389472394,0.5,0.8918918918918919,,,
1277,6263668,5108,0.015545169933476056,0.0,0.89,,,
1278,6267448,5112,0.01873121743315987,0.0,0.94,,,
1279,6272060,5116,0.01924707622964002,0.25,0.9433962264150944,,,
1280,6275712,5120,0.02248308057839698,0.25,0.8987341772151899,,,
1281,6280260,5124,0.016454228061860747,0.25,0.8409090909090909,0.020752247366791546,0.0,0.8064516129032258
1282,6284136,5128,0.024089837054903297,0.0,0.8928571428571429,,,
1283,6287948,5132,0.024191853658262506,0.25,0.9583333333333334,,,
1284,6292048,5136,0.02393614979653571,0.0,0.8656716417910447,,,
1285,6297556,5140,0.016794308395196352,0.0,0.868421052631579,,,
1286,6301112,5144,0.03488033132664338,0.0,0.7978723404255319,,,
1287,6305660,5148,0.016104271834440582,0.25,0.88,,,
1288,6313824,5152,0.014943163548160766,0.0,0.9392265193370166,,,
1289,6317924,5156,0.022385110790389285,0.25,0.9080459770114943,0.03949169302409735,0.0,0.9
1290,6320264,5160,0.026147748455875402,0.5,0.9710144927536232,,,
1291,6328108,5164,0.015404323897235568,0.25,0.8103448275862069,,,
1292,6330704,5168,0.027790597226541997,0.25,0.9342105263157895,,,
1293,6336724,5172,0.012182674164104533,0.25,0.9528301886792453,,,
1294,6344536,5176,0.017687462702749752,0.0,0.9210526315789473,,,
1295,6347196,5180,0.02757109512914736,0.5,0.9672131147540983,,,
1296,6350976,5184,0.01773324264686709,0.25,0.95,,,
1297,6357284,5188,0.01808726405398419,0.0,0.925,0.03216397979082521,0.0,0.7555555555555555
1298,6365128,5192,0.025930736468490877,0.25,0.6790123456790124,,,
1299,6372940,5196,0.014308528821212217,0.0,0.8979591836734694,,,
1300,6378160,5200,0.01618353886269321,0.75,0.9285714285714286,,,
1301,6385172,5204,0.024245909650380388,0.0,0.8831168831168831,,,
1302,6386776,5208,0.02580055943285182,0.25,0.9452054794520548,,,
1303,6389468,5212,0.027002242174819037,0.0,0.8688524590163934,,,
1304,6397280,5216,0.018262855412650394,0.0,0.8877551020408163,,,
1305,6403620,5220,0.013561028733588368,0.0,0.6862745098039216,0.013971658285414452,0.25,0.9705882352941176
1306,6408808,5224,0.017341841476686132,0.0,0.8840579710144928,,,
1307,6412812,5228,0.02120788352414882,0.0,0.8596491228070176,,,
1308,6420656,5232,0.012761453841910322,0.25,0.9174311926605505,,,
1309,6423444,5236,0.03326300419184987,0.0,0.9042553191489362,,,
1310,6431160,5240,0.020291977702953913,0.0,0.8113207547169812,,,
1311,6438236,5244,0.02529282007385392,0.5,0.9166666666666666,,,
1312,6443136,5248,0.017063537261091263,0.5,0.8928571428571429,,,
1313,6448036,5252,0.013778709728789989,0.5,0.9550561797752809,0.029355831778750847,0.25,0.875
1314,6450024,5256,0.033219985995300204,0.25,0.8529411764705882,,,
1315,6456748,5260,0.017582224699469583,0.0,0.9655172413793104,,,
1316,6458800,5264,0.02246231854522286,0.5,0.825,,,
1317,6465396,5268,0.019541290228965752,0.0,0.9436619718309859,,,
1318,6467576,5272,0.030852829510764245,0.0,0.9047619047619048,,,
1319,6469468,5276,0.028262733131158135,0.25,0.8333333333333334,,,
1320,6476096,5280,0.0186788258616736,0.0,0.6486486486486487,,,
1321,6481732,5284,0.017000974518129115,0.0,0.9305555555555556,0.0313191618044067,0.25,0.8991596638655462
1322,6483848,5288,0.02683206088903342,0.5,0.9361702127659575,,,
1323,6488012,5292,0.023112336132410705,0.0,0.8947368421052632,,,
1324,6490032,5296,0.03806781394849518,0.25,0.8941176470588236,,,
1325,6496244,5300,0.014405292561224815,0.5,0.9560439560439561,,,
1326,6501432,5304,0.015553911783130576,0.25,0.9318181818181818,,,
1327,6508732,5308,0.016096412975909972,0.0,0.9509803921568627,,,
1328,6511584,5312,0.02073120255680952,0.25,0.9215686274509803,,,
1329,6515044,5316,0.04212550007170523,0.25,0.9453125,0.023265653071369005,0.25,0.8461538461538461
1330,6519208,5320,0.022971881897052578,0.25,0.8529411764705882,,,
1331,6523212,5324,0.02163430748144245,0.25,0.9236641221374046,,,
1332,6525008,5328,0.024766314471240624,0.5,0.9545454545454546,,,
1333,6532820,5332,0.016812455412079895,0.0,0.8571428571428571,,,
1334,6537976,5336,0.01577228601640203,0.25,0.9130434782608695,,,
1335,6542620,5340,0.02330982168320899,0.0,0.7391304347826086,,,
1336,6546944,5344,0.01631870688540482,0.0,0.8823529411764706,,,
1337,6553732,5348,0.017935764949548634,0.25,0.9259259259259259,0.015021502258217712,0.5,0.9117647058823529
1338,6557288,5352,0.019646029382254085,0.25,0.9436619718309859,,,
1339,6564108,5356,0.022200680405093813,0.0,0.8835616438356164,,,
1340,6566416,5360,0.022120504859206882,0.25,0.9425287356321839,,,
1341,6572244,5364,0.022202986604199736,0.25,0.9587378640776699,,,
1342,6579256,5368,0.018490172833647598,0.25,0.9583333333333334,,,
1343,6581116,5372,0.029882448365037683,0.0,0.9548872180451128,,,
1344,6584000,5376,0.047643706362584956,0.0,0.9056603773584906,,,
1345,6590436,5380,0.015634370064057764,0.25,0.9302325581395349,0.023422836976533103,0.0,0.9078947368421053
1346,6595176,5384,0.027154135392233842,0.0,0.7192982456140351,,,
1347,6597740,5388,0.024477337456176147,0.0,0.9104477611940298,,,
1348,6605552,5392,0.01548581079279923,0.0,0.9264705882352942,,,
1349,6608852,5396,0.02025618847723296,0.5,0.8695652173913043,,,
1350,6611992,5400,0.018370032623532505,0.25,0.963855421686747,,,
1351,6619964,5404,0.014691905990066957,0.0,0.9402985074626866,,,
1352,6622720,5408,0.02527123892681552,0.0,0.8947368421052632,,,
1353,6626820,5412,0.020341790134325653,0.0,0.9104477611940298,0.016421548408009363,0.25,0.94
1354,6628456,5416,0.027946128708800314,0.25,0.8571428571428571,,,
1355,6630316,5420,0.030560445588881276,0.25,0.7931034482758621,,,
1356,6633104,5424,0.018720101020716574,0.25,0.84375,,,
1357,6640628,5428,0.016161170804959556,0.0,0.88,,,
1358,6644376,5432,0.023440474021790347,0.0,0.7948717948717948,,,
1359,6652220,5436,0.015513966654261278,0.0,0.9108910891089109,,,
1360,6655456,5440,0.021576925565018494,0.25,0.8421052631578947,,,
1361,6658148,5444,0.021606121304880075,0.5,0.9523809523809523,0.0176773128280474,0.0,0.9541984732824428
1362,6665928,5448,0.014716255489052586,0.25,0.8961038961038961,,,
1363,6673804,5452,0.009820239218701168,0.5,0.9782608695652174,,,
1364,6680272,5456,0.018401574816574714,0.25,0.8518518518518519,,,
1365,6683924,5460,0.021361921280844784,0.25,0.8958333333333334,,,
1366,6686232,5464,0.029144371218831774,0.5,0.875,,,
1367,6688764,5468,0.032178763823712424,0.0,0.8859649122807017,,,
1368,6696544,5472,0.017689175692590785,0.5,0.88,,,
1369,6702404,5476,0.014168977848626564,0.5,0.9605263157894737,0.024276703547007873,0.0,0.907563025210084
1370,6704648,5480,0.02542911518632326,0.25,0.9166666666666666,,,
1371,6709100,5484,0.02443520441332271,0.25,0.8571428571428571,,,
1372,6714192,5488,0.018191907461273055,0.25,0.9338842975206612,,,
1373,6716500,5492,0.01821376748808641,0.25,0.8333333333333334,,,
1374,6719672,5496,0.016668230166719707,0.5,0.9354838709677419,,,
1375,6724156,5500,0.02049783895771357,0.25,0.9125,,,
1376,6730400,5504,0.01492442252151312,0.0,0.9704142011834319,,,
1377,6733828,5508,0.02595310749386963,0.0,0.8172043010752689,0.03355489570758144,0.25,0.7619047619047619
1378,6739880,5512,0.01488740172182851,0.5,0.8709677419354839,,,
1379,6745804,5516,0.012892156424517147,0.25,0.9774774774774775,,,
1380,6749008,5520,0.02128398055395013,0.25,0.9391304347826087,,,
1381,6754228,5524,0.02252770360533937,0.0,0.95,,,
1382,6761944,5528,0.017226476770891792,0.25,0.8955223880597015,,,
1383,6766300,5532,0.019530801273942168,0.0,0.958904109589041,,,
1384,6769216,5536,0.02547416987422608,0.25,0.9517241379310345,,,
1385,6776516,5540,0.015569115665576375,0.0,0.8947368421052632,0.022987660083897025,0.0,0.6774193548387096
1386,6778024,5544,0.03570611089796179,0.25,0.8809523809523809,,,
1387,6785868,5548,0.016392156021962395,0.25,0.8983050847457628,,,
1388,6789904,5552,0.021515943883116968,0.5,0.8947368421052632,,,
1389,6793812,5556,0.021315644624145976,0.0,0.8333333333333334,,,
1390,6798264,5560,0.021944580781670154,0.0,0.8805970149253731,,,
1391,6803644,5564,0.025400976858943918,0.25,0.8857142857142857,,,
1392,6807872,5568,0.021269563353311517,0.0,0.9158878504672897,,,
1393,6811460,5572,0.02218639571615135,0.0,0.8148148148148148,0.024727520040033635,0.25,0.88
1394,6816872,5576,0.011750666367854578,0.25,0.963963963963964,,,
1395,6818892,5580,0.026417404414517866,0.25,0.7727272727272727,,,
1396,6826832,5584,0.017458827533578723,0.0,0.9391304347826087,,,
1397,6829428,5588,0.020662002122733128,0.5,0.9310344827586207,,,
1398,6833816,5592,0.020623715258776702,0.5,0.9629629629629629,,,
1399,6841532,5596,0.017843336340867825,0.0,0.873015873015873,,,
1400,6843904,5600,0.03527255729546024,0.0,0.9339622641509434,,,
1401,6846500,5604,0.024636177873775367,0.25,0.92,0.02141419027730326,0.5,0.875
1402,6852168,5608,0.02018284740025435,0.5,0.8913043478260869,,,
1403,6853964,5612,0.03308655374334626,0.25,0.8113207547169812,,,
1404,6861680,5616,0.014201707939520358,0.0,0.84,,,
1405,6863892,5620,0.03249635532437786,0.25,0.8367346938775511,,,
1406,6865880,5624,0.023687526611132624,0.5,0.8571428571428571,,,
1407,6870332,5628,0.017642314973106223,0.5,0.8888888888888888,,,
1408,6872608,5632,0.03132439709898645,0.25,0.8392857142857143,,,
1409,6880324,5636,0.009663178916291353,1.0,1.0,0.01773013627983459,0.5,0.9441860465116279
1410,6885416,5640,0.027320570276155944,0.25,0.9296482412060302,,,
1411,6892492,5644,0.01854794622037814,0.5,0.9019607843137255,,,
1412,6900208,5648,0.014046751120561808,0.25,0.9090909090909091,,,
1413,6902548,5652,0.029670560690996394,0.25,0.9274193548387096,,,
1414,6905368,5656,0.02324054890706317,0.5,0.9032258064516129,,,
1415,6913180,5660,0.019155657991507563,0.0,0.8,,,
1416,6914432,5664,0.027936998657217937,0.75,0.9459459459459459,,,
1417,6918404,5668,0.019337451087404322,0.0,0.957983193277311,0.0261156047638614,0.0,0.8902439024390244
1418,6926120,5672,0.013863062868821482,0.5,0.9183673469387755,,,
1419,6931340,5676,0.019098668007398036,0.25,0.9166666666666666,,,
1420,6935632,5680,0.01754963678052917,0.25,0.8936170212765957,,,
1421,6938740,5684,0.025558154566312913,0.25,0.9024390243902439,,,
1422,6941048,5688,0.01767305820110573,0.25,0.9047619047619048,,,
1423,6948860,5692,0.013584952881869446,0.25,0.9428571428571428,,,
1424,6956736,5696,0.012026223376292602,0.5,0.9658119658119658,,,
1425,6959812,5700,0.03049858559908385,0.25,0.7419354838709677,0.019660678955634673,0.5,0.9529411764705882
1426,6962088,5704,0.02355269331494349,0.5,0.9230769230769231,,,
1427,6965196,5708,0.02098264415877396,0.75,0.9615384615384616,,,
1428,6970640,5712,0.015361805843558188,0.0,0.9375,,,
1429,6973556,5716,0.019582537065592705,0.5,0.7692307692307693,,,
1430,6976184,5720,0.03318611718942121,0.0,0.9292929292929293,,,
1431,6979996,5724,0.019777999811821677,0.0,0.9024390243902439,,,
1432,6985888,5728,0.017177277671065142,0.25,0.9745222929936306,,,
1433,6990468,5732,0.01317992465700526,0.0,0.9761904761904762,0.015539716583064167,0.25,0.95
1434,6996072,5736,0.01944568259133112,0.0,0.951048951048951,,,
1435,6998668,5740,0.03919370772303975,0.0,0.9339622641509434,,,
1436,7003248,5744,0.022742936210342415,0.0,0.8421052631578947,,,
1437,7010964,5748,0.014448388145191072,0.25,0.9361702127659575,,,
1438,7016120,5752,0.017279930792951724,0.25,0.9591836734693877,,,
1439,7023996,5756,0.013497231148326419,0.0,0.8961038961038961,,,
1440,7031744,5760,0.01620486775520852,0.0,0.782608695652174,,,
1441,7035748,5764,0.021271030786610044,0.0,0.8297872340425532,0.01924218721679203,0.0,0.7592592592592593
1442,7042088,5768,0.017234264420115435,0.25,0.9635036496350365,,,
1443,7050156,5772,0.013136488477142584,0.0,0.9180327868852459,,,
1444,7057872,5776,0.017673318431719858,0.0,0.9012345679012346,,,
1445,7062164,5780,0.01800180696570633,0.5,0.9405940594059405,,,
1446,7070200,5784,0.015787865089777104,0.5,0.9420289855072463,,,
1447,7072348,5788,0.03182220409422554,0.25,0.9385964912280702,,,
1448,7075168,5792,0.025490699111498583,0.0,0.9142857142857143,,,
1449,7080740,5796,0.017304058636949022,0.0,0.8923076923076924,0.026265410344905246,0.25,0.72
1450,7083176,5800,0.03494183525576879,0.0,0.7727272727272727,,,
1451,7089164,5804,0.02257926228575219,0.0,0.8863636363636364,,,
1452,7092080,5808,0.017733167152540114,0.25,0.8214285714285714,,,
1453,7095348,5812,0.020891658990393414,0.25,0.8518518518518519,,,
1454,7099704,5816,0.01923205636554696,0.0,0.9113924050632911,,,
1455,7102300,5820,0.02807262461213407,0.25,0.9239130434782609,,,
1456,7105152,5824,0.01998514621012236,0.5,0.8947368421052632,,,
1457,7111076,5828,0.018108561112203308,0.5,0.9636363636363636,0.028608301930390538,0.0,0.7948717948717948
1458,7112840,5832,0.03997071213904308,0.0,0.7948717948717948,,,
1459,7114764,5836,0.040349987910259004,0.0,0.925531914893617,,,
1460,7122640,5840,0.012138570343306562,0.5,0.9669421487603306,,,
1461,7126932,5844,0.01953961994788367,0.25,0.9324324324324325,,,
1462,7132376,5848,0.020765145556449077,0.25,0.9489795918367347,,,
1463,7138140,5852,0.015261044792313858,0.25,0.927710843373494,,,
1464,7142176,5856,0.025568585287802256,0.0,0.8541666666666666,,,
1465,7145124,5860,0.03282546121510471,0.0,0.9,0.031172019631542466,0.0,0.9432989690721649
1466,7147368,5864,0.024840905061379582,0.0,0.7222222222222222,,,
1467,7155148,5868,0.017688977059755008,0.25,0.8953488372093024,,,
1468,7160688,5872,0.017727149954356616,0.25,0.9076923076923077,,,
1469,7163604,5876,0.02142617040092172,0.5,0.9411764705882353,,,
1470,7166392,5880,0.028542870170157043,0.0,0.88,,,
1471,7174236,5884,0.013309391145195503,0.25,0.8275862068965517,,,
